구분,버스명,AP별 이용량(GB)
마을버스,삼청교통_종로11_서울70사5530,61.90686021 
마을버스,미금운수_마포18_서울70사7824,61.20853405 
마을버스,삼청교통_종로11_서울75사5421,60.96594594 
마을버스,석계운수_성북14_서울75사2976,60.94289012 
마을버스,경성운수_금천07_서울71사1417,60.49849745 
마을버스,삼하운수_서대문13_서울70사7308,60.49321778 
마을버스,연성운수_동작13_서울75사8737,59.50651132 
마을버스,미봉운수_강북06_서울75사3103,58.86414740 
마을버스,대산교통_종로02_서울75사5501,57.83179495 
마을버스,쌍문운수_도봉07_서울70사6628,57.38288909 
마을버스,서북교통_구로09_서울70사8314,57.27207195 
마을버스,번창운수_노원15_서울70사6812,56.57488666 
마을버스,동호운수_성동05_서울75사3121,55.79166766 
마을버스,고려승객_성북15_서울75사3020,55.53933326 
마을버스,서북교통_구로09_서울70사8313,55.32609951 
마을버스,미금운수_마포18_서울72바9459,55.14839571 
마을버스,경성운수_금천05_서울75사5234,54.62635402 
마을버스,흑석운수_동작10_서울75사3628,53.36927064 
마을버스,흑석운수_동작21_서울75사5503,53.23305167 
마을버스,약수교통_종로06_서울70사5514,53.22678387 
마을버스,왕금운수_성동01_서울75사3099,52.54555121 
마을버스,수현운수_구로11_서울70사8376,52.34378856 
마을버스,은수교통_종로12_서울75사5508,52.19053291 
마을버스,서초그린교통_서초01_서울70사9108,52.00231541 
마을버스,승마교통_마포07_서울75사5110,51.55464541 
마을버스,은천운수_관악01_서울75사5001,50.86263642 
마을버스,명승운수_동작08_서울75사8834,48.64838067 
마을버스,오류운수_구로07_서울71사1589,48.42983279 
마을버스,대진여객_성북07_서울75사6403,47.36270104 
마을버스,와룡운수_종로08_서울75사3613,47.26099409 
마을버스,오류운수_구로07_서울70사8366,47.10088763 
마을버스,명승운수_동작08_서울75사8718,46.80696130 
마을버스,흑석운수_동작10_서울75사8716,46.24568950 
마을버스,태화운수_서대문07_서울75사5277,46.09769024 
마을버스,연희교통_마포14_서울70사7714,45.59719842 
마을버스,홍제교통_서대문09_서울75사5094,44.72080618 
마을버스,노들운수_동작03_서울75사8827,44.71408483 
마을버스,우리운송_동대문01_서울75사6117,43.13522764 
마을버스,염동운수_강서06_서울71사2264,42.72028711 
마을버스,상도3동_동작11_서울75사8741,42.68316645 
마을버스,대상운수_금천09_서울71사2516,41.86614603 
마을버스,오봉운수_구로01_서울75사3059,41.40751995 
마을버스,영운교통_은평07_서울70사7110,40.94844405 
마을버스,우리마을버스_금천06_서울71사1419,40.94679654 
마을버스,화송옥수_성동12_서울75사3359,40.08520488 
마을버스,미봉운수_강북06_서울75사3111,38.76482788 
마을버스,홍제교통_서대문09_서울75사5095,37.20285371 
마을버스,개웅운수_구로03_서울70사8382,36.54121049 
마을버스,사당3동_동작07_서울75사3023,35.26473977 
마을버스,태영교통_용산02_서울70사5717,35.10116600 
마을버스,서초교통_서초10_서울70사9273,35.07286031 
마을버스,영운교통_은평07_서울70사7112,34.10786018 
마을버스,노들운수_동작12_서울75사8704,33.96128491 
마을버스,영운교통_은평07_서울70사7111,33.40299241 
마을버스,신목교통_양천03_서울70사8026,32.73406997 
마을버스,번창운수_노원15_서울70사6809,31.83876798 
마을버스,수빈운수_구로13_서울70사8386,31.51669689 
마을버스,청록운수_도봉02_서울75사3265,30.79554178 
마을버스,금창운수_노원13_서울75사6812,30.53389359 
마을버스,성서교통_노원05_서울75사6820,28.39418221 
마을버스,대진여객_성북05_서울75사6421,27.98213959 
마을버스,수빈운수_구로10_서울70사8381,27.42276760 
마을버스,오봉운수_구로08_서울75사5071,26.06903650 
마을버스,금창운수_중랑01_서울75사2577,26.01331715 
마을버스,광일운수_서초17_서울75사3268,24.86958504 
마을버스,휘경운수_동대문03_서울75사6102,23.26170728 
마을버스,응봉운수_성동02_서울75사3622,22.82913588 
마을버스,신수동마을_마포12_서울75사5283,22.30895236 
마을버스,대영마을_영등포05_서울70사8544,21.49386788 
마을버스,고척운수_구로05_서울75사5150,21.33711437 
마을버스,흑석운수_동작01_서울75사8822,19.23081018 
마을버스,서초교통_서초10_서울70사9144,18.43963051 
마을버스,와룡운수_종로07_서울70사5518,18.17066381 
마을버스,이삭운수_금천11_서울71사2519,17.83032417 
마을버스,연일교통_서대문03_서울75사7203,15.92916390 
마을버스,광일운수_서초06_서울75사6419,15.62737180 
마을버스,연일교통_서대문03_서울70사7287,15.12364671 
마을버스,광일운수_서초05_서울75사3239,14.91951654 
마을버스,왕금운수_성동01_서울70사5924,14.54469487 
마을버스,청록운수_도봉01_서울70사6639,13.06485180 
마을버스,서초교통_서초10_서울75사2575,12.92768288 
마을버스,인수운수_강북01_서울75사3128,12.09008787 
마을버스,금양운수_용산04_서울75사5244,9.02709672 
마을버스,태영교통_용산02_서울70사5715,8.33611777 
마을버스,번창운수_노원15_서울70사6837,8.23786166 
마을버스,합성마을_동작14_서울75사3174,7.51602408 
마을버스,개포운수_강남05_서울70사9305,7.47123528 
마을버스,서북운수_서대문06_서울75사5083,5.47372820 
마을버스,보라매운수_동작05_서울75사8836,3.96079230 
마을버스,범일운수_금천01-1_서울71사2630,3.86525774 
마을버스,범일운수_금천01-1_서울71사2631,3.47865176 
마을버스,범일운수_금천01-1_서울71사2633,2.63242769 
마을버스,범일운수_금천01-1_서울71사2511,2.58604336 
마을버스,서북운수_서대문05_서울75사5081,1.74901927 
마을버스,개웅운수_구로03_서울75사5074,1.21559250 
마을버스,광일운수_서초05_서울71사2915,0.65338576 
마을버스,온누리운수_마포06_서울70사7813,0.49509475 
마을버스,번창운수_노원15_서울70사6810,0.34725210 
마을버스,인헌운수_관악02_서울75사8908,0.08367001 
마을버스,흑석운수_동작01_서울75사5505,0.06577583 
마을버스,사당3동_동작16_서울75사8837,0.05217552 
마을버스,보라매마을버스_동작05-1_서울75사8832,0.04285718 
마을버스,서북운수_서대문05_서울75사5087,0.03185998 
마을버스,인헌운수_관악04_서울75사8910,0.02847074 
마을버스,삼하운수_서대문11_서울75사3130,0.02823737 
마을버스,신림운수_관악08_서울75사8901,0.02631743 
마을버스,약수교통_종로13_서울75사3160,0.02565316 
마을버스,번창운수_노원15_서울70사6870,0.02352615 
마을버스,번창운수_노원14_서울70사6822,0.02265232 
마을버스,번창운수_노원14_서울70사6612,0.02263112 
마을버스,삼하운수_서대문11_서울75사3133,0.02259863 
마을버스,번창운수_노원14_서울75사3636,0.01109919 
마을버스,번창운수_노원14_서울70사6839,0.00759834 
마을버스,번창운수_노원15_서울70사6838,0.00336791 
마을버스,수빈운수_구로10_서울70사8364,0.00122583 
마을버스,서북운수_서대문05_서울75사5085,0.00082500 
마을버스,수현운수_구로11_서울70사8339,0.00031712 
마을버스,수빈운수_구로10_서울70사8384,0.00015720 
마을버스,번창운수_노원14_서울70사6611,0.00012323 
마을버스,태화운수_서대문08_서울75사5385,0.00003245 
