구분,버스명,AP별 이용량(단위 : GB)
시내버스,삼화상운_146_서울74사3526,513.38434219 
시내버스,제일여객_7211_서울74사5737,513.34002987 
시내버스,한국비알티_360_서울71사1881,513.18139769 
시내버스,서울교통네트웍_150_서울70사6664,513.15027289 
시내버스,한성운수_5535_서울74사5416,513.13232630 
시내버스,도원교통_6514_서울74사9414,513.09069619 
시내버스,다모아자동차_710_서울74사5458,513.08178343 
시내버스,동아운수_153_서울71사1245,513.04968074 
시내버스,대원여객_341_서울74사6279,513.02771084 
시내버스,동아운수_151_서울74사7389,512.96789199 
시내버스,한남여객운수_5511_서울75사8902,512.89965399 
시내버스,흥안운수_105_서울75사1390,512.88293675 
시내버스,서부운수_721_서울74사4169,512.81634718 
시내버스,동성교통_9401_서울75사1729,512.63079979 
시내버스,북부운수_2312_서울70사6264,512.47986034 
시내버스,송파상운_3315_서울74사4991,512.36554049 
시내버스,동아운수_152_서울74사2136,512.32397556 
시내버스,우신버스_441_서울70사8933,512.28460856 
시내버스,중부운수_641_서울70사7994,512.02704199 
시내버스,삼양교통_144_서울74사3252,511.98034640 
시내버스,진화운수_402_서울70사9585,511.96060143 
시내버스,보광교통_7021_서울74사7142,511.93911768 
시내버스,도원교통_171_서울70사9030,511.91351283 
시내버스,도원교통_6514_서울74사9434,511.89645380 
시내버스,태릉교통_202_서울74사1744,511.68032829 
시내버스,한성여객운수_100_서울74사6354,511.60980202 
시내버스,북부운수_262_서울70사6255,511.48440596 
시내버스,아진교통_142_서울74사6540,511.42831426 
시내버스,동해운수_7728_서울74사2480,511.28955092 
시내버스,송파상운_3315_서울74사6167,511.21670566 
시내버스,신길운수_661_서울75사1409,510.90979017 
시내버스,진화운수_461_서울70사9546,510.88092010 
시내버스,도원교통_171_서울74사4613,510.57287585 
시내버스,한성운수_145_서울74사8963,510.56683343 
시내버스,대성운수_362_서울70사5914,510.47137473 
시내버스,다모아자동차_710_서울75사1113,510.39874274 
시내버스,아진교통_142_서울74사1568,510.34915168 
시내버스,중부운수_640_서울74사9673,510.23861673 
시내버스,우신버스_540_서울74사4700,510.20916738 
시내버스,도선여객_472_서울74사3290,510.20590216 
시내버스,관악교통_643_서울74사4664,510.15222166 
시내버스,도원교통_171_서울74사2540,509.96353105 
시내버스,한성운수_5535_서울74사8916,509.94049106 
시내버스,현대교통_7611_서울74사9344,509.72549431 
시내버스,삼양교통_144_서울74사3219,509.66168195 
시내버스,진아교통_147_서울70사6826,509.43539385 
시내버스,남성교통_452_서울75사2028,509.31164529 
시내버스,우신버스_541_서울74사8286,509.26995836 
시내버스,범일운수_5633_서울74사7446,509.15139727 
시내버스,서부운수_721_서울70사7278,509.10620112 
시내버스,영신여객_109_서울75사3234,509.02008079 
시내버스,흥안운수_1143_서울74사9622,508.99566617 
시내버스,서울승합_3411_서울74사4312,508.82977340 
시내버스,한성운수_148_서울75사3204,508.81826784 
시내버스,중부운수_603_서울70사7977,508.72924831 
시내버스,흥안운수_102_서울74사3595,508.71511828 
시내버스,아진교통_141_서울74사6501,508.70919786 
시내버스,삼화상운_103_서울74사3608,508.40115361 
시내버스,남성교통_452_서울75사3100,508.33804347 
시내버스,다모아자동차_601_서울74사9516,508.21908563 
시내버스,서울버스_301_서울70사9201,508.10711645 
시내버스,신수교통_9711A_서울75사2684,507.83431996 
시내버스,신촌교통_750A_서울74사8508,507.80813582 
시내버스,흥안운수_1141_서울74사4928,507.67010543 
시내버스,관악교통_6515_서울74사4694,507.64306635 
시내버스,동해운수_707_서울74사7642,507.38272071 
시내버스,동해운수_771_서울74사3630,507.33978301 
시내버스,진아교통_147_서울74사8102,507.24233966 
시내버스,제일여객_7211_서울74사5354,507.20184296 
시내버스,대성운수_440_서울70사6533,507.15322886 
시내버스,현대교통_7612_서울74사9337,507.12969992 
시내버스,대성운수_343_서울70사6544,506.88012689 
시내버스,서울승합_340_서울75사3096,506.87597692 
시내버스,한서교통_350_서울74사8659,506.85635395 
시내버스,선진운수_7613_서울75사1237,506.85079955 
시내버스,현대교통_7611_서울74사9333,506.77014142 
시내버스,서울승합_3413_서울70사9703,506.75430335 
시내버스,대진여객_110A_서울74사1604,506.66616857 
시내버스,선진운수_7720_서울75사1250,506.65832497 
시내버스,동성교통_303_서울74사2004,506.52368180 
시내버스,대원여객_2312_서울74사7568,506.45071454 
시내버스,우신버스_540_서울74사8386,506.44830335 
시내버스,태릉교통_202_서울74사1756,506.40188623 
시내버스,동아운수_101_서울71사1229,506.38589449 
시내버스,대원교통_242_서울74사9137,506.33886736 
시내버스,서부운수_721_서울74사4115,506.05471805 
시내버스,진아교통_1132_서울70사6882,505.99841308 
시내버스,유성운수_7016_서울70사7779,505.91992214 
시내버스,도원교통_171_서울74사2539,505.88858034 
시내버스,세풍운수_6716_서울74사2725,505.88479638 
시내버스,도원교통_171_서울74사9901,505.88031020 
시내버스,중부운수_6715_서울70사7927,505.84710669 
시내버스,선진운수_702A_서울75사1222,505.77853434 
시내버스,우신운수_4212_서울74사3351,505.70861809 
시내버스,김포교통_651_서울75사2506,505.65231312 
시내버스,한성운수_148_서울74사8964,505.61456289 
시내버스,선진운수_753_서울74사5754,505.56951948 
시내버스,아진교통_142_서울74사6460,505.55581693 
시내버스,삼양교통_144_서울74사3220,505.40240481 
시내버스,대진여객_110A_서울70사6420,505.39111346 
시내버스,김포교통_654_서울74사1402,505.27792331 
시내버스,대원여객_2312_서울74사5093,505.06027229 
시내버스,도선여객_420_서울74사1966,505.04373200 
시내버스,보광교통_7021_서울70사5704,505.00634778 
시내버스,도선여객_420_서울74사3296,504.86798119 
시내버스,삼양교통_144_서울74사3276,504.83584590 
시내버스,동해운수_7728_서울75사1666,504.82836924 
시내버스,한성운수_145_서울74사2267,504.80145309 
시내버스,중부운수_641_서울70사7957,504.70864866 
시내버스,선진운수_7720_서울74사4584,504.68222052 
시내버스,메트로버스_260_서울74사4942,504.57556173 
시내버스,서부운수_721_서울74사4132,504.55813576 
시내버스,신인운수_5528_서울75사1533,504.53091413 
시내버스,대원여객_201_서울70사2710,504.49139439 
시내버스,관악교통_6515_서울74사4674,504.27047722 
시내버스,다모아자동차_601_서울74사5452,504.20028716 
시내버스,선진운수_702A_서울74사2583,504.13641334 
시내버스,남성교통_452_서울74사1981,504.06964123 
시내버스,남성교통_9401_서울74사1950,503.90771497 
시내버스,신길운수_652_서울74사4772,503.88293434 
시내버스,대원여객_106_서울70사6362,503.78784165 
시내버스,신수교통_705_서울74사5368,503.64184566 
시내버스,세풍운수_6716_서울75사3449,503.58233601 
시내버스,서울승합_3413_서울70사9570,503.58132925 
시내버스,도원교통_1711_서울74사1838,503.50903347 
시내버스,동해운수_771_서울74사2463,503.34262103 
시내버스,한성운수_1218_서울74사8949,503.21121234 
시내버스,신촌교통_750A_서울74사8322,503.19601409 
시내버스,삼양교통_144_서울74사3251,503.10836826 
시내버스,도선여객_472_서울75사1463,502.89975014 
시내버스,서울교통네트웍_507_서울71사3273,502.83377059 
시내버스,아진교통_142_서울74사6533,502.76599079 
시내버스,남성교통_452_서울75사1750,502.74313334 
시내버스,송파상운_3318_서울74사1213,502.73370370 
시내버스,동성교통_303_서울74사2000,502.69299280 
시내버스,대성운수_440_서울70사6565,502.67233234 
시내버스,진아교통_147_서울74사8169,502.58880574 
시내버스,메트로버스_273_서울75사2617,502.57470738 
시내버스,김포교통_651_서울74사5438,502.44397018 
시내버스,중부운수_6211_서울70사7973,502.39395164 
시내버스,보성운수_5523_서울74사2722,502.28521693 
시내버스,서울승합_3412_서울75사1283,502.01382488 
시내버스,서울승합_3413_서울74사6317,501.79312099 
시내버스,한성운수_148_서울74사8833,501.58132892 
시내버스,제일여객_704_서울74사7830,501.56939682 
시내버스,신수교통_7211_서울70사7256,501.45324692 
시내버스,신수교통_9711A_서울75사1470,501.44232158 
시내버스,신흥기업_3220_서울70사9505,501.41397119 
시내버스,대원여객_201_서울70사6331,501.38723757 
시내버스,현대교통_7611_서울74사9369,501.36975106 
시내버스,도선여객_472_서울75사1466,501.33438129 
시내버스,서울승합_340_서울74사4214,501.13528408 
시내버스,진화운수_402_서울70사9584,501.05618313 
시내버스,도선여객_406_서울75사1511,501.03030354 
시내버스,중부운수_641_서울70사7992,500.95519982 
시내버스,메트로버스_273_서울74사3054,500.86340308 
시내버스,선진운수_9707_서울74사5743,500.81219524 
시내버스,서울승합_3412_서울75사3074,500.59280358 
시내버스,태릉교통_202_서울74사1712,500.54354873 
시내버스,신촌교통_740_서울74사5856,500.43154880 
시내버스,아진교통_142_서울74사6537,500.38555916 
시내버스,유성운수_750B_서울74사7233,500.36584493 
시내버스,송파상운_3315_서울74사4912,500.33853110 
시내버스,동성교통_9401_서울74사8244,500.31970255 
시내버스,양천운수_6714_서울74사9560,500.29266346 
시내버스,서부운수_721_서울74사4168,500.12265053 
시내버스,대성운수_362_서울74사8466,500.09362772 
시내버스,공항버스_6631_서울70사8284,499.97503683 
시내버스,서울승합_3413_서울70사9572,499.93417319 
시내버스,서울교통네트웍_600_서울71사3278,499.89999365 
시내버스,현대교통_7611_서울74사9394,499.68441762 
시내버스,세풍운수_6716_서울74사2777,499.67877194 
시내버스,한성여객운수_1154_서울74사1603,499.63577278 
시내버스,서울교통네트웍_150_서울70사6713,499.61596634 
시내버스,도원교통_6514_서울74사1815,499.61505085 
시내버스,김포교통_651_서울74사5895,499.49734472 
시내버스,서울승합_340_서울75사3065,499.47409052 
시내버스,다모아자동차_601_서울70사8023,499.37103316 
시내버스,동성교통_303_서울74사1990,499.35375992 
시내버스,대성운수_333_서울70사6570,499.29083232 
시내버스,양천운수_6623_서울75사1806,499.27499425 
시내버스,송파상운_3315_서울74사4989,499.18301404 
시내버스,한성여객운수_172_서울74사8774,499.12271090 
시내버스,북부운수_262_서울70사6263,499.01165813 
시내버스,도선여객_472_서울75사1480,498.83050565 
시내버스,도원교통_171_서울74사7001,498.78488202 
시내버스,동아운수_152_서울74사3893,498.71496577 
시내버스,관악교통_5515_서울75사8915,498.69702104 
시내버스,서울승합_342_서울75사1037,498.64392076 
시내버스,서울승합_3412_서울74사4212,498.56173713 
시내버스,도원교통_171_서울74사5653,498.41769412 
시내버스,신촌교통_7727_서울74사5848,498.36132769 
시내버스,서부운수_721_서울74사4156,498.34851082 
시내버스,한성여객운수_100_서울74사8741,498.30517545 
시내버스,진아교통_147_서울74사8130,498.25796485 
시내버스,북부운수_262_서울74사6165,498.18563834 
시내버스,동아운수_152_서울74사6744,498.10259975 
시내버스,아진교통_141_서울74사6476,498.08917195 
시내버스,관악교통_643_서울74사8561,498.08764644 
시내버스,대원여객_370_서울70사2790,498.04660026 
시내버스,서울승합_3411_서울74사1531,497.91720603 
시내버스,흥안운수_1141_서울74사3628,497.66421504 
시내버스,서울승합_3412_서울75사1726,497.39172403 
시내버스,서울교통네트웍_600_서울71사3238,497.36895785 
시내버스,제일여객_704_서울74사7853,497.33142089 
시내버스,신촌교통_7727_서울74사5802,497.21594248 
시내버스,신수교통_761_서울74사5303,497.19348177 
시내버스,아진교통_142_서울74사6538,497.11645488 
시내버스,세풍운수_6716_서울75사3452,497.01019283 
시내버스,아진교통_141_서울74사6498,496.93148769 
시내버스,서울교통네트웍_150_서울71사3285,496.87622115 
시내버스,동성교통_3425_서울74사2038,496.81155384 
시내버스,서울승합_3411_서울70사6370,496.71246298 
시내버스,서울교통네트웍_150_서울71사3214,496.62445113 
시내버스,동아운수_121_서울74사3874,496.61016837 
시내버스,중부운수_6715_서울70사8001,496.57708779 
